code_type,code_version,codes,Description,bill_type,cancer_type,cancer,net,newly_identified
DIAG,ICD10,H119,Unspecified disorder of conjunctiva,1.0,,N,,
DIAG,ICD10,H15,Disorders of sclera,0.0,,N,,
DIAG,ICD10,H150,Scleritis,0.0,,N,,
DIAG,ICD10,H1500,Unspecified scleritis,0.0,,N,,
DIAG,ICD10,H15001,"Unspecified scleritis, right eye",1.0,,N,,
DIAG,ICD10,H15002,"Unspecified scleritis, left eye",1.0,,N,,
DIAG,ICD10,H15003,"Unspecified scleritis, bilateral",1.0,,N,,
DIAG,ICD10,H15009,"Unspecified scleritis, unspecified eye",1.0,,N,,
DIAG,ICD10,H1501,Anterior scleritis,0.0,,N,,
DIAG,ICD10,H15011,"Anterior scleritis, right eye",1.0,,N,,
DIAG,ICD10,H15012,"Anterior scleritis, left eye",1.0,,N,,
DIAG,ICD10,H15013,"Anterior scleritis, bilateral",1.0,,N,,
DIAG,ICD10,H15019,"Anterior scleritis, unspecified eye",1.0,,N,,
DIAG,ICD10,H1502,Brawny scleritis,0.0,,N,,
DIAG,ICD10,H15021,"Brawny scleritis, right eye",1.0,,N,,
DIAG,ICD10,H15022,"Brawny scleritis, left eye",1.0,,N,,
DIAG,ICD10,H15023,"Brawny scleritis, bilateral",1.0,,N,,
DIAG,ICD10,H15029,"Brawny scleritis, unspecified eye",1.0,,N,,
DIAG,ICD10,H1503,Posterior scleritis,0.0,,N,,
DIAG,ICD10,H15031,"Posterior scleritis, right eye",1.0,,N,,
DIAG,ICD10,H15032,"Posterior scleritis, left eye",1.0,,N,,
DIAG,ICD10,H15033,"Posterior scleritis, bilateral",1.0,,N,,
DIAG,ICD10,H15039,"Posterior scleritis, unspecified eye",1.0,,N,,
DIAG,ICD10,H1504,Scleritis with corneal involvement,0.0,,N,,
DIAG,ICD10,H15041,"Scleritis with corneal involvement, right eye",1.0,,N,,
DIAG,ICD10,H15042,"Scleritis with corneal involvement, left eye",1.0,,N,,
DIAG,ICD10,H15043,"Scleritis with corneal involvement, bilateral",1.0,,N,,
DIAG,ICD10,H15049,"Scleritis with corneal involvement, unspecified eye",1.0,,N,,
DIAG,ICD10,H1505,Scleromalacia perforans,0.0,,N,,
DIAG,ICD10,H15051,"Scleromalacia perforans, right eye",1.0,,N,,
DIAG,ICD10,H15052,"Scleromalacia perforans, left eye",1.0,,N,,
DIAG,ICD10,H15053,"Scleromalacia perforans, bilateral",1.0,,N,,
DIAG,ICD10,H15059,"Scleromalacia perforans, unspecified eye",1.0,,N,,
DIAG,ICD10,H1509,Other scleritis,0.0,,N,,
DIAG,ICD10,H15091,"Other scleritis, right eye",1.0,,N,,
DIAG,ICD10,H15092,"Other scleritis, left eye",1.0,,N,,
DIAG,ICD10,H15093,"Other scleritis, bilateral",1.0,,N,,
DIAG,ICD10,H15099,"Other scleritis, unspecified eye",1.0,,N,,
DIAG,ICD10,H151,Episcleritis,0.0,,N,,
DIAG,ICD10,H1510,Unspecified episcleritis,0.0,,N,,
DIAG,ICD10,H15101,"Unspecified episcleritis, right eye",1.0,,N,,
DIAG,ICD10,H15102,"Unspecified episcleritis, left eye",1.0,,N,,
DIAG,ICD10,H15103,"Unspecified episcleritis, bilateral",1.0,,N,,
DIAG,ICD10,H15109,"Unspecified episcleritis, unspecified eye",1.0,,N,,
DIAG,ICD10,H1511,Episcleritis periodica fugax,0.0,,N,,
DIAG,ICD10,H15111,"Episcleritis periodica fugax, right eye",1.0,,N,,
DIAG,ICD10,H15112,"Episcleritis periodica fugax, left eye",1.0,,N,,
DIAG,ICD10,H15113,"Episcleritis periodica fugax, bilateral",1.0,,N,,
DIAG,ICD10,H15119,"Episcleritis periodica fugax, unspecified eye",1.0,,N,,
DIAG,ICD10,H1512,Nodular episcleritis,0.0,,N,,
DIAG,ICD10,H15121,"Nodular episcleritis, right eye",1.0,,N,,
DIAG,ICD10,H15122,"Nodular episcleritis, left eye",1.0,,N,,
DIAG,ICD10,H15123,"Nodular episcleritis, bilateral",1.0,,N,,
DIAG,ICD10,H15129,"Nodular episcleritis, unspecified eye",1.0,,N,,
DIAG,ICD10,H158,Other disorders of sclera,0.0,,N,,
DIAG,ICD10,H1581,Equatorial staphyloma,0.0,,N,,
DIAG,ICD10,H15811,"Equatorial staphyloma, right eye",1.0,,N,,
DIAG,ICD10,H15812,"Equatorial staphyloma, left eye",1.0,,N,,
DIAG,ICD10,H15813,"Equatorial staphyloma, bilateral",1.0,,N,,
DIAG,ICD10,H15819,"Equatorial staphyloma, unspecified eye",1.0,,N,,
DIAG,ICD10,H1582,Localized anterior staphyloma,0.0,,N,,
DIAG,ICD10,H15821,"Localized anterior staphyloma, right eye",1.0,,N,,
DIAG,ICD10,H15822,"Localized anterior staphyloma, left eye",1.0,,N,,
DIAG,ICD10,H15823,"Localized anterior staphyloma, bilateral",1.0,,N,,
DIAG,ICD10,H15829,"Localized anterior staphyloma, unspecified eye",1.0,,N,,
DIAG,ICD10,H1583,Staphyloma posticum,0.0,,N,,
DIAG,ICD10,H15831,"Staphyloma posticum, right eye",1.0,,N,,
DIAG,ICD10,H15832,"Staphyloma posticum, left eye",1.0,,N,,
DIAG,ICD10,H15833,"Staphyloma posticum, bilateral",1.0,,N,,
DIAG,ICD10,H15839,"Staphyloma posticum, unspecified eye",1.0,,N,,
DIAG,ICD10,H1584,Scleral ectasia,0.0,,N,,
DIAG,ICD10,H15841,"Scleral ectasia, right eye",1.0,,N,,
DIAG,ICD10,H15842,"Scleral ectasia, left eye",1.0,,N,,
DIAG,ICD10,H15843,"Scleral ectasia, bilateral",1.0,,N,,
DIAG,ICD10,H15849,"Scleral ectasia, unspecified eye",1.0,,N,,
DIAG,ICD10,H1585,Ring staphyloma,0.0,,N,,
DIAG,ICD10,H15851,"Ring staphyloma, right eye",1.0,,N,,
DIAG,ICD10,H15852,"Ring staphyloma, left eye",1.0,,N,,
DIAG,ICD10,H15853,"Ring staphyloma, bilateral",1.0,,N,,
DIAG,ICD10,H15859,"Ring staphyloma, unspecified eye",1.0,,N,,
DIAG,ICD10,H1589,Other disorders of sclera,1.0,,N,,
DIAG,ICD10,H159,Unspecified disorder of sclera,1.0,,N,,
DIAG,ICD10,H16,Keratitis,0.0,,N,,
DIAG,ICD10,H160,Corneal ulcer,0.0,,N,,
DIAG,ICD10,H1600,Unspecified corneal ulcer,0.0,,N,,
DIAG,ICD10,H16001,"Unspecified corneal ulcer, right eye",1.0,,N,,
DIAG,ICD10,H16002,"Unspecified corneal ulcer, left eye",1.0,,N,,
DIAG,ICD10,H16003,"Unspecified corneal ulcer, bilateral",1.0,,N,,
DIAG,ICD10,H16009,"Unspecified corneal ulcer, unspecified eye",1.0,,N,,
DIAG,ICD10,H1601,Central corneal ulcer,0.0,,N,,
DIAG,ICD10,H16011,"Central corneal ulcer, right eye",1.0,,N,,
DIAG,ICD10,H16012,"Central corneal ulcer, left eye",1.0,,N,,
DIAG,ICD10,H16013,"Central corneal ulcer, bilateral",1.0,,N,,
DIAG,ICD10,H16019,"Central corneal ulcer, unspecified eye",1.0,,N,,
DIAG,ICD10,H1602,Ring corneal ulcer,0.0,,N,,
DIAG,ICD10,H16021,"Ring corneal ulcer, right eye",1.0,,N,,
DIAG,ICD10,H16022,"Ring corneal ulcer, left eye",1.0,,N,,
DIAG,ICD10,H16023,"Ring corneal ulcer, bilateral",1.0,,N,,
DIAG,ICD10,H16029,"Ring corneal ulcer, unspecified eye",1.0,,N,,
DIAG,ICD10,H1603,Corneal ulcer with hypopyon,0.0,,N,,
DIAG,ICD10,H16031,"Corneal ulcer with hypopyon, right eye",1.0,,N,,
DIAG,ICD10,H16032,"Corneal ulcer with hypopyon, left eye",1.0,,N,,
DIAG,ICD10,H16033,"Corneal ulcer with hypopyon, bilateral",1.0,,N,,
DIAG,ICD10,H16039,"Corneal ulcer with hypopyon, unspecified eye",1.0,,N,,
DIAG,ICD10,H1604,Marginal corneal ulcer,0.0,,N,,
DIAG,ICD10,H16041,"Marginal corneal ulcer, right eye",1.0,,N,,
DIAG,ICD10,H16042,"Marginal corneal ulcer, left eye",1.0,,N,,
DIAG,ICD10,H16043,"Marginal corneal ulcer, bilateral",1.0,,N,,
DIAG,ICD10,H16049,"Marginal corneal ulcer, unspecified eye",1.0,,N,,
DIAG,ICD10,H1605,Mooren's corneal ulcer,0.0,,N,,
DIAG,ICD10,H16051,"Mooren's corneal ulcer, right eye",1.0,,N,,
DIAG,ICD10,H16052,"Mooren's corneal ulcer, left eye",1.0,,N,,
DIAG,ICD10,H16053,"Mooren's corneal ulcer, bilateral",1.0,,N,,
DIAG,ICD10,H16059,"Mooren's corneal ulcer, unspecified eye",1.0,,N,,
DIAG,ICD10,H1606,Mycotic corneal ulcer,0.0,,N,,
DIAG,ICD10,H16061,"Mycotic corneal ulcer, right eye",1.0,,N,,
DIAG,ICD10,H16062,"Mycotic corneal ulcer, left eye",1.0,,N,,
DIAG,ICD10,H16063,"Mycotic corneal ulcer, bilateral",1.0,,N,,
DIAG,ICD10,H16069,"Mycotic corneal ulcer, unspecified eye",1.0,,N,,
DIAG,ICD10,H1607,Perforated corneal ulcer,0.0,,N,,
DIAG,ICD10,H16071,"Perforated corneal ulcer, right eye",1.0,,N,,
DIAG,ICD10,H16072,"Perforated corneal ulcer, left eye",1.0,,N,,
DIAG,ICD10,H16073,"Perforated corneal ulcer, bilateral",1.0,,N,,
DIAG,ICD10,H16079,"Perforated corneal ulcer, unspecified eye",1.0,,N,,
DIAG,ICD10,H161,Other and unspecified superficial keratitis without conjunctivitis,0.0,,N,,
DIAG,ICD10,H1610,Unspecified superficial keratitis,0.0,,N,,
DIAG,ICD10,H16101,"Unspecified superficial keratitis, right eye",1.0,,N,,
DIAG,ICD10,H16102,"Unspecified superficial keratitis, left eye",1.0,,N,,
DIAG,ICD10,H16103,"Unspecified superficial keratitis, bilateral",1.0,,N,,
DIAG,ICD10,H16109,"Unspecified superficial keratitis, unspecified eye",1.0,,N,,
DIAG,ICD10,H1611,Macular keratitis,0.0,,N,,
DIAG,ICD10,H16111,"Macular keratitis, right eye",1.0,,N,,
DIAG,ICD10,H16112,"Macular keratitis, left eye",1.0,,N,,
DIAG,ICD10,H16113,"Macular keratitis, bilateral",1.0,,N,,
DIAG,ICD10,H16119,"Macular keratitis, unspecified eye",1.0,,N,,
DIAG,ICD10,H1612,Filamentary keratitis,0.0,,N,,
DIAG,ICD10,H16121,"Filamentary keratitis, right eye",1.0,,N,,
DIAG,ICD10,H16122,"Filamentary keratitis, left eye",1.0,,N,,
DIAG,ICD10,H16123,"Filamentary keratitis, bilateral",1.0,,N,,
DIAG,ICD10,H16129,"Filamentary keratitis, unspecified eye",1.0,,N,,
DIAG,ICD10,H1613,Photokeratitis,0.0,,N,,
DIAG,ICD10,H16131,"Photokeratitis, right eye",1.0,,N,,
DIAG,ICD10,H16132,"Photokeratitis, left eye",1.0,,N,,
DIAG,ICD10,H16133,"Photokeratitis, bilateral",1.0,,N,,
DIAG,ICD10,H16139,"Photokeratitis, unspecified eye",1.0,,N,,
DIAG,ICD10,H1614,Punctate keratitis,0.0,,N,,
DIAG,ICD10,H16141,"Punctate keratitis, right eye",1.0,,N,,
DIAG,ICD10,H16142,"Punctate keratitis, left eye",1.0,,N,,
DIAG,ICD10,H16143,"Punctate keratitis, bilateral",1.0,,N,,
DIAG,ICD10,H16149,"Punctate keratitis, unspecified eye",1.0,,N,,
DIAG,ICD10,H162,Keratoconjunctivitis,0.0,,N,,
DIAG,ICD10,H1620,Unspecified keratoconjunctivitis,0.0,,N,,
DIAG,ICD10,H16201,"Unspecified keratoconjunctivitis, right eye",1.0,,N,,
DIAG,ICD10,H16202,"Unspecified keratoconjunctivitis, left eye",1.0,,N,,
DIAG,ICD10,H16203,"Unspecified keratoconjunctivitis, bilateral",1.0,,N,,
DIAG,ICD10,H16209,"Unspecified keratoconjunctivitis, unspecified eye",1.0,,N,,
DIAG,ICD10,H1621,Exposure keratoconjunctivitis,0.0,,N,,
DIAG,ICD10,H16211,"Exposure keratoconjunctivitis, right eye",1.0,,N,,
DIAG,ICD10,H16212,"Exposure keratoconjunctivitis, left eye",1.0,,N,,
DIAG,ICD10,H16213,"Exposure keratoconjunctivitis, bilateral",1.0,,N,,
DIAG,ICD10,H16219,"Exposure keratoconjunctivitis, unspecified eye",1.0,,N,,
DIAG,ICD10,H1622,"Keratoconjunctivitis sicca, not specified as Sjogren's",0.0,,N,,
DIAG,ICD10,H16221,"Keratoconjunctivitis sicca, not specified as Sjogren's, right eye",1.0,,N,,
DIAG,ICD10,H16222,"Keratoconjunctivitis sicca, not specified as Sjogren's, left eye",1.0,,N,,
DIAG,ICD10,H16223,"Keratoconjunctivitis sicca, not specified as Sjogren's, bilateral",1.0,,N,,
DIAG,ICD10,H16229,"Keratoconjunctivitis sicca, not specified as Sjogren's, unspecified eye",1.0,,N,,
DIAG,ICD10,H1623,Neurotrophic keratoconjunctivitis,0.0,,N,,
DIAG,ICD10,H16231,"Neurotrophic keratoconjunctivitis, right eye",1.0,,N,,
DIAG,ICD10,H16232,"Neurotrophic keratoconjunctivitis, left eye",1.0,,N,,
DIAG,ICD10,H16233,"Neurotrophic keratoconjunctivitis, bilateral",1.0,,N,,
DIAG,ICD10,H16239,"Neurotrophic keratoconjunctivitis, unspecified eye",1.0,,N,,
DIAG,ICD10,H1624,Ophthalmia nodosa,0.0,,N,,
DIAG,ICD10,H16241,"Ophthalmia nodosa, right eye",1.0,,N,,
DIAG,ICD10,H16242,"Ophthalmia nodosa, left eye",1.0,,N,,
DIAG,ICD10,H16243,"Ophthalmia nodosa, bilateral",1.0,,N,,
DIAG,ICD10,H16249,"Ophthalmia nodosa, unspecified eye",1.0,,N,,
DIAG,ICD10,H1625,Phlyctenular keratoconjunctivitis,0.0,,N,,
DIAG,ICD10,H16251,"Phlyctenular keratoconjunctivitis, right eye",1.0,,N,,
DIAG,ICD10,H16252,"Phlyctenular keratoconjunctivitis, left eye",1.0,,N,,
DIAG,ICD10,H16253,"Phlyctenular keratoconjunctivitis, bilateral",1.0,,N,,
DIAG,ICD10,H16259,"Phlyctenular keratoconjunctivitis, unspecified eye",1.0,,N,,
DIAG,ICD10,H1626,"Vernal keratoconjunctivitis, with limbar and corneal involvement",0.0,,N,,
DIAG,ICD10,H16261,"Vernal keratoconjunctivitis, with limbar and corneal involvement, right eye",1.0,,N,,
DIAG,ICD10,H16262,"Vernal keratoconjunctivitis, with limbar and corneal involvement, left eye",1.0,,N,,
DIAG,ICD10,H16263,"Vernal keratoconjunctivitis, with limbar and corneal involvement, bilateral",1.0,,N,,
DIAG,ICD10,H16269,"Vernal keratoconjunctivitis, with limbar and corneal involvement, unspecified eye",1.0,,N,,
DIAG,ICD10,H1629,Other keratoconjunctivitis,0.0,,N,,
DIAG,ICD10,H16291,"Other keratoconjunctivitis, right eye",1.0,,N,,
DIAG,ICD10,H16292,"Other keratoconjunctivitis, left eye",1.0,,N,,
DIAG,ICD10,H16293,"Other keratoconjunctivitis, bilateral",1.0,,N,,
DIAG,ICD10,H16299,"Other keratoconjunctivitis, unspecified eye",1.0,,N,,
DIAG,ICD10,H163,Interstitial and deep keratitis,0.0,,N,,
DIAG,ICD10,H1630,Unspecified interstitial keratitis,0.0,,N,,
DIAG,ICD10,H16301,"Unspecified interstitial keratitis, right eye",1.0,,N,,
DIAG,ICD10,H16302,"Unspecified interstitial keratitis, left eye",1.0,,N,,
DIAG,ICD10,H16303,"Unspecified interstitial keratitis, bilateral",1.0,,N,,
DIAG,ICD10,H16309,"Unspecified interstitial keratitis, unspecified eye",1.0,,N,,
DIAG,ICD10,H1631,Corneal abscess,0.0,,N,,
DIAG,ICD10,H16311,"Corneal abscess, right eye",1.0,,N,,
DIAG,ICD10,H16312,"Corneal abscess, left eye",1.0,,N,,
DIAG,ICD10,H16313,"Corneal abscess, bilateral",1.0,,N,,
DIAG,ICD10,H16319,"Corneal abscess, unspecified eye",1.0,,N,,
DIAG,ICD10,H1632,Diffuse interstitial keratitis,0.0,,N,,
DIAG,ICD10,H16321,"Diffuse interstitial keratitis, right eye",1.0,,N,,
DIAG,ICD10,H16322,"Diffuse interstitial keratitis, left eye",1.0,,N,,
DIAG,ICD10,H16323,"Diffuse interstitial keratitis, bilateral",1.0,,N,,
DIAG,ICD10,H16329,"Diffuse interstitial keratitis, unspecified eye",1.0,,N,,
DIAG,ICD10,H1633,Sclerosing keratitis,0.0,,N,,
DIAG,ICD10,H16331,"Sclerosing keratitis, right eye",1.0,,N,,
DIAG,ICD10,H16332,"Sclerosing keratitis, left eye",1.0,,N,,
DIAG,ICD10,H16333,"Sclerosing keratitis, bilateral",1.0,,N,,
DIAG,ICD10,H16339,"Sclerosing keratitis, unspecified eye",1.0,,N,,
DIAG,ICD10,H1639,Other interstitial and deep keratitis,0.0,,N,,
DIAG,ICD10,H16391,"Other interstitial and deep keratitis, right eye",1.0,,N,,
DIAG,ICD10,H16392,"Other interstitial and deep keratitis, left eye",1.0,,N,,
DIAG,ICD10,H16393,"Other interstitial and deep keratitis, bilateral",1.0,,N,,
DIAG,ICD10,H16399,"Other interstitial and deep keratitis, unspecified eye",1.0,,N,,
DIAG,ICD10,H164,Corneal neovascularization,0.0,,N,,
DIAG,ICD10,H1640,Unspecified corneal neovascularization,0.0,,N,,
DIAG,ICD10,H16401,"Unspecified corneal neovascularization, right eye",1.0,,N,,
DIAG,ICD10,H16402,"Unspecified corneal neovascularization, left eye",1.0,,N,,
DIAG,ICD10,H16403,"Unspecified corneal neovascularization, bilateral",1.0,,N,,
DIAG,ICD10,H16409,"Unspecified corneal neovascularization, unspecified eye",1.0,,N,,
DIAG,ICD10,H1641,Ghost vessels (corneal),0.0,,N,,
DIAG,ICD10,H16411,"Ghost vessels (corneal), right eye",1.0,,N,,
DIAG,ICD10,H16412,"Ghost vessels (corneal), left eye",1.0,,N,,
DIAG,ICD10,H16413,"Ghost vessels (corneal), bilateral",1.0,,N,,
DIAG,ICD10,H16419,"Ghost vessels (corneal), unspecified eye",1.0,,N,,
DIAG,ICD10,H1642,Pannus (corneal),0.0,,N,,
DIAG,ICD10,H16421,"Pannus (corneal), right eye",1.0,,N,,
DIAG,ICD10,H16422,"Pannus (corneal), left eye",1.0,,N,,
DIAG,ICD10,H16423,"Pannus (corneal), bilateral",1.0,,N,,
DIAG,ICD10,H16429,"Pannus (corneal), unspecified eye",1.0,,N,,
DIAG,ICD10,H1643,Localized vascularization of cornea,0.0,,N,,
DIAG,ICD10,H16431,"Localized vascularization of cornea, right eye",1.0,,N,,
DIAG,ICD10,H16432,"Localized vascularization of cornea, left eye",1.0,,N,,
DIAG,ICD10,H16433,"Localized vascularization of cornea, bilateral",1.0,,N,,
DIAG,ICD10,H16439,"Localized vascularization of cornea, unspecified eye",1.0,,N,,
DIAG,ICD10,H1644,Deep vascularization of cornea,0.0,,N,,
DIAG,ICD10,H16441,"Deep vascularization of cornea, right eye",1.0,,N,,
DIAG,ICD10,H16442,"Deep vascularization of cornea, left eye",1.0,,N,,
DIAG,ICD10,H16443,"Deep vascularization of cornea, bilateral",1.0,,N,,
DIAG,ICD10,H16449,"Deep vascularization of cornea, unspecified eye",1.0,,N,,
DIAG,ICD10,H168,Other keratitis,1.0,,N,,
DIAG,ICD10,H169,Unspecified keratitis,1.0,,N,,
DIAG,ICD10,H17,Corneal scars and opacities,0.0,,N,,
DIAG,ICD10,H170,Adherent leukoma,0.0,,N,,
DIAG,ICD10,H1700,"Adherent leukoma, unspecified eye",1.0,,N,,
DIAG,ICD10,H1701,"Adherent leukoma, right eye",1.0,,N,,
DIAG,ICD10,H1702,"Adherent leukoma, left eye",1.0,,N,,
DIAG,ICD10,H1703,"Adherent leukoma, bilateral",1.0,,N,,
DIAG,ICD10,H171,Central corneal opacity,0.0,,N,,
DIAG,ICD10,H1710,"Central corneal opacity, unspecified eye",1.0,,N,,
DIAG,ICD10,H1711,"Central corneal opacity, right eye",1.0,,N,,
DIAG,ICD10,H1712,"Central corneal opacity, left eye",1.0,,N,,
DIAG,ICD10,H1713,"Central corneal opacity, bilateral",1.0,,N,,
DIAG,ICD10,H178,Other corneal scars and opacities,0.0,,N,,
DIAG,ICD10,H1781,Minor opacity of cornea,0.0,,N,,
DIAG,ICD10,H17811,"Minor opacity of cornea, right eye",1.0,,N,,
DIAG,ICD10,H17812,"Minor opacity of cornea, left eye",1.0,,N,,
DIAG,ICD10,H17813,"Minor opacity of cornea, bilateral",1.0,,N,,
DIAG,ICD10,H17819,"Minor opacity of cornea, unspecified eye",1.0,,N,,
DIAG,ICD10,H1782,Peripheral opacity of cornea,0.0,,N,,
DIAG,ICD10,H17821,"Peripheral opacity of cornea, right eye",1.0,,N,,
DIAG,ICD10,H17822,"Peripheral opacity of cornea, left eye",1.0,,N,,
DIAG,ICD10,H17823,"Peripheral opacity of cornea, bilateral",1.0,,N,,
DIAG,ICD10,H17829,"Peripheral opacity of cornea, unspecified eye",1.0,,N,,
DIAG,ICD10,H1789,Other corneal scars and opacities,1.0,,N,,
DIAG,ICD10,H179,Unspecified corneal scar and opacity,1.0,,N,,
DIAG,ICD10,H18,Other disorders of cornea,0.0,,N,,
DIAG,ICD10,H180,Corneal pigmentations and deposits,0.0,,N,,
DIAG,ICD10,H1800,Unspecified corneal deposit,0.0,,N,,
DIAG,ICD10,H18001,"Unspecified corneal deposit, right eye",1.0,,N,,
DIAG,ICD10,H18002,"Unspecified corneal deposit, left eye",1.0,,N,,
DIAG,ICD10,H18003,"Unspecified corneal deposit, bilateral",1.0,,N,,
DIAG,ICD10,H18009,"Unspecified corneal deposit, unspecified eye",1.0,,N,,
DIAG,ICD10,H1801,Anterior corneal pigmentations,0.0,,N,,
DIAG,ICD10,H18011,"Anterior corneal pigmentations, right eye",1.0,,N,,
DIAG,ICD10,H18012,"Anterior corneal pigmentations, left eye",1.0,,N,,
DIAG,ICD10,H18013,"Anterior corneal pigmentations, bilateral",1.0,,N,,
DIAG,ICD10,H18019,"Anterior corneal pigmentations, unspecified eye",1.0,,N,,
DIAG,ICD10,H1802,Argentous corneal deposits,0.0,,N,,
DIAG,ICD10,H18021,"Argentous corneal deposits, right eye",1.0,,N,,
DIAG,ICD10,H18022,"Argentous corneal deposits, left eye",1.0,,N,,
DIAG,ICD10,H18023,"Argentous corneal deposits, bilateral",1.0,,N,,
DIAG,ICD10,H18029,"Argentous corneal deposits, unspecified eye",1.0,,N,,
DIAG,ICD10,H1803,Corneal deposits in metabolic disorders,0.0,,N,,
DIAG,ICD10,H18031,"Corneal deposits in metabolic disorders, right eye",1.0,,N,,
DIAG,ICD10,H18032,"Corneal deposits in metabolic disorders, left eye",1.0,,N,,
DIAG,ICD10,H18033,"Corneal deposits in metabolic disorders, bilateral",1.0,,N,,
DIAG,ICD10,H18039,"Corneal deposits in metabolic disorders, unspecified eye",1.0,,N,,
DIAG,ICD10,H1804,Kayser-Fleischer ring,0.0,,N,,
DIAG,ICD10,H18041,"Kayser-Fleischer ring, right eye",1.0,,N,,
DIAG,ICD10,H18042,"Kayser-Fleischer ring, left eye",1.0,,N,,
DIAG,ICD10,H18043,"Kayser-Fleischer ring, bilateral",1.0,,N,,
DIAG,ICD10,H18049,"Kayser-Fleischer ring, unspecified eye",1.0,,N,,
DIAG,ICD10,H1805,Posterior corneal pigmentations,0.0,,N,,
DIAG,ICD10,H18051,"Posterior corneal pigmentations, right eye",1.0,,N,,
DIAG,ICD10,H18052,"Posterior corneal pigmentations, left eye",1.0,,N,,
DIAG,ICD10,H18053,"Posterior corneal pigmentations, bilateral",1.0,,N,,
DIAG,ICD10,H18059,"Posterior corneal pigmentations, unspecified eye",1.0,,N,,
DIAG,ICD10,H1806,Stromal corneal pigmentations,0.0,,N,,
DIAG,ICD10,H18061,"Stromal corneal pigmentations, right eye",1.0,,N,,
DIAG,ICD10,H18062,"Stromal corneal pigmentations, left eye",1.0,,N,,
DIAG,ICD10,H18063,"Stromal corneal pigmentations, bilateral",1.0,,N,,
DIAG,ICD10,H18069,"Stromal corneal pigmentations, unspecified eye",1.0,,N,,
DIAG,ICD10,H181,Bullous keratopathy,0.0,,N,,
DIAG,ICD10,H1810,"Bullous keratopathy, unspecified eye",1.0,,N,,
DIAG,ICD10,H1811,"Bullous keratopathy, right eye",1.0,,N,,
DIAG,ICD10,H1812,"Bullous keratopathy, left eye",1.0,,N,,
DIAG,ICD10,H1813,"Bullous keratopathy, bilateral",1.0,,N,,
DIAG,ICD10,H182,Other and unspecified corneal edema,0.0,,N,,
DIAG,ICD10,H1820,Unspecified corneal edema,1.0,,N,,
DIAG,ICD10,H1821,Corneal edema secondary to contact lens,0.0,,N,,
DIAG,ICD10,H18211,"Corneal edema secondary to contact lens, right eye",1.0,,N,,
DIAG,ICD10,H18212,"Corneal edema secondary to contact lens, left eye",1.0,,N,,
DIAG,ICD10,H18213,"Corneal edema secondary to contact lens, bilateral",1.0,,N,,
DIAG,ICD10,H18219,"Corneal edema secondary to contact lens, unspecified eye",1.0,,N,,
DIAG,ICD10,H1822,Idiopathic corneal edema,0.0,,N,,
DIAG,ICD10,H18221,"Idiopathic corneal edema, right eye",1.0,,N,,
DIAG,ICD10,H18222,"Idiopathic corneal edema, left eye",1.0,,N,,
DIAG,ICD10,H18223,"Idiopathic corneal edema, bilateral",1.0,,N,,
DIAG,ICD10,H18229,"Idiopathic corneal edema, unspecified eye",1.0,,N,,
DIAG,ICD10,H1823,Secondary corneal edema,0.0,,N,,
DIAG,ICD10,H18231,"Secondary corneal edema, right eye",1.0,,N,,
DIAG,ICD10,H18232,"Secondary corneal edema, left eye",1.0,,N,,
DIAG,ICD10,H18233,"Secondary corneal edema, bilateral",1.0,,N,,
DIAG,ICD10,H18239,"Secondary corneal edema, unspecified eye",1.0,,N,,
DIAG,ICD10,H183,Changes of corneal membranes,0.0,,N,,
DIAG,ICD10,H1830,Unspecified corneal membrane change,1.0,,N,,
DIAG,ICD10,H1831,Folds and rupture in Bowman's membrane,0.0,,N,,
DIAG,ICD10,H18311,"Folds and rupture in Bowman's membrane, right eye",1.0,,N,,
DIAG,ICD10,H18312,"Folds and rupture in Bowman's membrane, left eye",1.0,,N,,
DIAG,ICD10,H18313,"Folds and rupture in Bowman's membrane, bilateral",1.0,,N,,
DIAG,ICD10,H18319,"Folds and rupture in Bowman's membrane, unspecified eye",1.0,,N,,
DIAG,ICD10,H1832,Folds in Descemet's membrane,0.0,,N,,
DIAG,ICD10,H18321,"Folds in Descemet's membrane, right eye",1.0,,N,,
DIAG,ICD10,H18322,"Folds in Descemet's membrane, left eye",1.0,,N,,
DIAG,ICD10,H18323,"Folds in Descemet's membrane, bilateral",1.0,,N,,
DIAG,ICD10,H18329,"Folds in Descemet's membrane, unspecified eye",1.0,,N,,
DIAG,ICD10,H1833,Rupture in Descemet's membrane,0.0,,N,,
DIAG,ICD10,H18331,"Rupture in Descemet's membrane, right eye",1.0,,N,,
DIAG,ICD10,H18332,"Rupture in Descemet's membrane, left eye",1.0,,N,,
DIAG,ICD10,H18333,"Rupture in Descemet's membrane, bilateral",1.0,,N,,
DIAG,ICD10,H18339,"Rupture in Descemet's membrane, unspecified eye",1.0,,N,,
DIAG,ICD10,H184,Corneal degeneration,0.0,,N,,
DIAG,ICD10,H1840,Unspecified corneal degeneration,1.0,,N,,
DIAG,ICD10,H1841,Arcus senilis,0.0,,N,,
DIAG,ICD10,H18411,"Arcus senilis, right eye",1.0,,N,,
DIAG,ICD10,H18412,"Arcus senilis, left eye",1.0,,N,,
DIAG,ICD10,H18413,"Arcus senilis, bilateral",1.0,,N,,
DIAG,ICD10,H18419,"Arcus senilis, unspecified eye",1.0,,N,,
DIAG,ICD10,H1842,Band keratopathy,0.0,,N,,
